"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Rhizosphaera"	"pH"	"acidic"	"pHacidic"	5.36273568150847	2.19318862994911	0.014478083288265	0.0895427953688276	0.014478083288265	0.0703221188287188	NA	"prevalence"	23	10
"Rhodotorula"	"pH"	"acidic"	"pHacidic"	2.77386341201694	1.12264393901365	0.0134799517326748	0.0895427953688276	0.0267781943666343	0.0985846900886283	NA	"prevalence"	23	9
"Schizothecium"	"pH"	"acidic"	"pHacidic"	-2.44617798558039	0.98481563343321	0.0129954357737427	0.0895427953688276	0.0258219901965359	0.0985846900886283	NA	"prevalence"	23	10
"Scleropezicula"	"pH"	"acidic"	"pHacidic"	5.36273568150847	2.19318862994911	0.0144780832882649	0.0895427953688276	0.0144780832882649	0.0703221188287188	NA	"prevalence"	23	10
"Scytalidium"	"pH"	"acidic"	"pHacidic"	2.46116423286697	0.984624135960383	0.0124334407577096	0.0895427953688276	0.0247122910663438	0.0985846900886283	NA	"prevalence"	23	11
"Spiculogloeomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	5.36273568150847	2.19318862994911	0.014478083288265	0.0895427953688276	0.014478083288265	0.0703221188287188	NA	"prevalence"	23	10
"Sugiyamaella"	"pH"	"acidic"	"pHacidic"	5.26750777575908	2.11406930564044	0.0127153467554571	0.0895427953688276	0.0252690134678026	0.0985846900886283	NA	"prevalence"	23	14
"Synnemapestaloides"	"pH"	"acidic"	"pHacidic"	2.46116423286697	0.984624135960382	0.0124334407577092	0.0895427953688276	0.024712291066343	0.0985846900886283	NA	"prevalence"	23	11
"Tremella"	"pH"	"acidic"	"pHacidic"	5.26750777575908	2.11406930564044	0.0127153467554571	0.0895427953688276	0.0252690134678026	0.0985846900886283	NA	"prevalence"	23	14
"Yamadamyces"	"pH"	"acidic"	"pHacidic"	2.77386341201694	1.12264393901365	0.0134799517326748	0.0895427953688276	0.0267781943666343	0.0985846900886283	NA	"prevalence"	23	9
"Chaetospermum"	"pH"	"acidic"	"pHacidic"	-6.01533840744548	1.33629557565517	0.0150642282050899	0.090292380167545	0.0150642282050899	0.0725593658545164	NA	"abundance"	23	6
"Colletotrichum"	"pH"	"acidic"	"pHacidic"	-2.7246751314499	1.12059971856323	0.0150387851343189	0.090292380167545	0.0298514052103216	0.103940435009433	NA	"prevalence"	23	8
"Myrothecium"	"pH"	"acidic"	"pHacidic"	-2.7246751314499	1.12059971856323	0.0150387851343186	0.090292380167545	0.0298514052103209	0.103940435009433	NA	"prevalence"	23	8
"Ochroconis"	"pH"	"acidic"	"pHacidic"	-2.7246751314499	1.12059971856323	0.0150387851343188	0.090292380167545	0.0298514052103215	0.103940435009433	NA	"prevalence"	23	8
"Pleosporales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-6.31391732381716	1.81515599120138	0.0152804482135525	0.0910264737138616	0.0152804482135525	0.072973618874229	NA	"abundance"	23	9
"Occultifur"	"pH"	"acidic"	"pHacidic"	3.12064871459075	1.29905481855501	0.0158457003258287	0.0938181403437782	0.0314403144328414	0.10881737570169	NA	"abundance"	23	17
"Dissoderma"	"pH"	"acidic"	"pHacidic"	5.73605326156206	1.53842819859799	0.0162865215070999	0.0958437114145089	0.0323077922313985	0.111154189938978	NA	"abundance"	23	6
"Lentitheciaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-5.43187969319466	1.67941208457286	0.0168935706765703	0.0988172116081309	0.0168935706765703	0.0781158708084609	NA	"abundance"	23	11
"Sugiyamaella"	"pH"	"acidic"	"pHacidic"	3.71353926847141	1.52799737856043	0.0188634075436304	0.109678854639911	0.0252690134678026	0.0985846900886283	NA	"abundance"	23	14
"Pezizomycotina_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.04887870578986	0.938601167203137	0.0191681151331687	0.110787141632779	0.0379688136285791	0.119271599333254	NA	"abundance"	23	18
"Sporormiella"	"pH"	"acidic"	"pHacidic"	-3.82988445745033	1.30430461934076	0.0195493124798629	0.112321789455307	0.0195493124798629	0.0889724615225257	NA	"abundance"	23	22
"Capronia"	"pH"	"acidic"	"pHacidic"	2.87627674695911	1.30678646698875	0.0198070922915976	0.112471851550534	0.0198070922915976	0.0894414011292454	NA	"abundance"	23	23
"Glutinomyces"	"pH"	"acidic"	"pHacidic"	4.03531802303766	1.57518753056056	0.019747217489281	0.112471851550534	0.039104482379993	0.122175085489924	NA	"abundance"	23	11
"Hymenochaetales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.63812250665677	1.90612013910229	0.0207457864326925	0.117117201314793	0.0127491961755026	0.0682318091614874	NA	"abundance"	23	14
"Nothodactylaria"	"pH"	"acidic"	"pHacidic"	-4.78373749420124	2.08435809233032	0.0217293943163355	0.119204756390746	0.0217293943163355	0.0966122301141697	NA	"prevalence"	23	8
"Verrucoccum"	"pH"	"acidic"	"pHacidic"	-4.78373749420124	2.08435809233032	0.0217293943163357	0.119204756390746	0.0217293943163357	0.0966122301141697	NA	"prevalence"	23	8
"Ceraceomyces"	"pH"	"acidic"	"pHacidic"	5.94306219828873	2.25309467270731	0.0220557252307901	0.120315220219647	0.0436249954461242	0.135565846063762	NA	"abundance"	23	10
"Zoopagomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-4.03689848959721	1.31812670489087	0.023781775836979	0.124822185609225	0.0101794473918395	0.0668604612782187	NA	"abundance"	23	12
"Aspicilia"	"pH"	"acidic"	"pHacidic"	4.89395164723739	2.16447659595473	0.0237572526739043	0.124822185609225	0.0237572526739043	0.0985846900886283	NA	"prevalence"	23	9
"Cladoriellaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.89395164723738	2.16447659595473	0.0237572526739049	0.124822185609225	0.0237572526739049	0.0985846900886283	NA	"prevalence"	23	9
"Endophragmiella"	"pH"	"acidic"	"pHacidic"	4.89395164723739	2.16447659595473	0.0237572526739045	0.124822185609225	0.0237572526739045	0.0985846900886283	NA	"prevalence"	23	9
"Fayodia"	"pH"	"acidic"	"pHacidic"	4.89395164723739	2.16447659595473	0.0237572526739043	0.124822185609225	0.0237572526739043	0.0985846900886283	NA	"prevalence"	23	9
"Pleotrichocladium"	"pH"	"acidic"	"pHacidic"	-4.89395164723738	2.16447659595473	0.023757252673905	0.124822185609225	0.0469500982931982	0.145118485633522	NA	"prevalence"	23	14
"Sympoventuriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.89395164723739	2.16447659595473	0.0237572526739045	0.124822185609225	0.0237572526739045	0.0985846900886283	NA	"prevalence"	23	9
"Laetinaevia"	"pH"	"acidic"	"pHacidic"	-3.6829986786527	1.26758128324095	0.0262868298309303	0.137228557880824	0.0262868298309303	0.0985846900886283	NA	"abundance"	23	16
"Agaricostilbomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.95899419377102	0.818473406654816	0.0267120093086131	0.138702465447397	0.0527104871759227	0.153098801948157	NA	"abundance"	23	8
"GS04_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	5.04202141642962	2.11030376626585	0.028795713476127	0.140275519115423	0.00511982627495391	0.0402996672667837	NA	"abundance"	23	11
"Helotiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.79154359384655	1.37992252891817	0.029326395860382	0.140275519115423	0.029326395860382	0.103940435009433	NA	"abundance"	23	23
"Leohumicola"	"pH"	"acidic"	"pHacidic"	-6.22758761610496	2.31349071003276	0.0279341262051602	0.140275519115423	0.0550879370034746	0.155274613067889	NA	"abundance"	23	15
"Auriculariaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Ceraceomyces"	"pH"	"acidic"	"pHacidic"	2.07941677418464	0.954245060154886	0.0293225775259875	0.140275519115423	0.0436249954461242	0.135565846063762	NA	"prevalence"	23	10
"Endogonales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.028340270160646	0.140275519115423	0.0558773694085136	0.155274613067889	NA	"prevalence"	23	8
"Eurotiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Gryganskiella"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"GS14_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.07941677418464	0.954245060154886	0.0293225775259876	0.140275519115423	0.0577853414992077	0.15754682729501	NA	"prevalence"	23	10
"GS18_ord_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.43401008534709	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Hypogymnia"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Kurtzmaniella"	"pH"	"acidic"	"pHacidic"	-2.07941677418464	0.954245060154886	0.0293225775259876	0.140275519115423	0.0577853414992077	0.15754682729501	NA	"prevalence"	23	13
"Micarea"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Pseudovalsaria"	"pH"	"acidic"	"pHacidic"	2.4340100853471	1.11013069807053	0.0283402701606459	0.140275519115423	0.0558773694085134	0.155274613067889	NA	"prevalence"	23	8
"Verrucariaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.07941677418464	0.954245060154886	0.0293225775259875	0.140275519115423	0.0577853414992075	0.15754682729501	NA	"prevalence"	23	10
"Claussenomyces"	"pH"	"acidic"	"pHacidic"	2.98520590649469	1.39559999042856	0.0310535143571697	0.143510777222399	0.0611427079604085	0.165142454210823	NA	"abundance"	23	14
"Genolevuria"	"pH"	"acidic"	"pHacidic"	2.81284958358867	1.33329772038852	0.0318307786073899	0.143510777222399	0.0626483587480272	0.166421757367048	NA	"abundance"	23	14
"Lapidomyces"	"pH"	"acidic"	"pHacidic"	-3.89524920003716	1.19706086599105	0.0308600962150654	0.143510777222399	0.0607678468917276	0.164900542269571	NA	"abundance"	23	8
"Leccinum"	"pH"	"acidic"	"pHacidic"	4.10573019295968	1.82063610215386	0.031671439883513	0.143510777222399	0.00257732618435895	0.0256843885268878	NA	"abundance"	23	12
"Sanchytrium"	"pH"	"acidic"	"pHacidic"	-2.51532477577809	0.850667547451068	0.0327261644086363	0.143510777222399	0.0643813269803715	0.166421757367048	NA	"abundance"	23	20
"Alpinaria"	"pH"	"acidic"	"pHacidic"	-4.51220418855421	2.15082717953856	0.0359146435273347	0.143510777222399	0.0705394254349739	0.172349136856933	NA	"prevalence"	23	15
"Aphanocladium"	"pH"	"acidic"	"pHacidic"	4.5122041885542	2.15082717953856	0.0359146435273353	0.143510777222399	0.0359146435273353	0.113435322179235	NA	"prevalence"	23	8
"Chionosphaeraceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.36421748230217	1.11034151929156	0.0332318840074459	0.143510777222399	0.0653594099002074	0.166421757367048	NA	"prevalence"	23	7
"Coleophoma"	"pH"	"acidic"	"pHacidic"	2.04773101786088	0.955929323924871	0.032182506102705	0.143510777222399	0.0633292985063593	0.166421757367048	NA	"prevalence"	23	14
"Cryptococcus"	"pH"	"acidic"	"pHacidic"	-4.38529052648098	2.07086633253366	0.0342079766500798	0.143510777222399	0.0342079766500798	0.113435322179235	NA	"prevalence"	23	7
"Cutaneotrichosporon"	"pH"	"acidic"	"pHacidic"	-2.36421748230217	1.11034151929156	0.0332318840074455	0.143510777222399	0.0653594099002067	0.166421757367048	NA	"prevalence"	23	7
"Dictyolus"	"pH"	"acidic"	"pHacidic"	4.5122041885542	2.15082717953856	0.035914643527335	0.143510777222399	0.035914643527335	0.113435322179235	NA	"prevalence"	23	8
"Dictyosporiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.04773101786087	0.955929323924871	0.0321825061027052	0.143510777222399	0.0633292985063597	0.166421757367048	NA	"prevalence"	23	9
"Epicoccum"	"pH"	"acidic"	"pHacidic"	-4.38529052648098	2.07086633253366	0.0342079766500796	0.143510777222399	0.0342079766500796	0.113435322179235	NA	"prevalence"	23	7
"Flammula"	"pH"	"acidic"	"pHacidic"	4.38529052648098	2.07086633253367	0.0342079766500801	0.143510777222399	0.0672457676336677	0.168259972693771	NA	"prevalence"	23	16
"Genolevuria"	"pH"	"acidic"	"pHacidic"	2.04773101786087	0.955929323924871	0.0321825061027052	0.143510777222399	0.0626483587480272	0.166421757367048	NA	"prevalence"	23	14
"Gymnopilus"	"pH"	"acidic"	"pHacidic"	4.51220418855421	2.15082717953856	0.0359146435273348	0.143510777222399	0.0359146435273348	0.113435322179235	NA	"prevalence"	23	8
"Haplographium"	"pH"	"acidic"	"pHacidic"	4.5122041885542	2.15082717953856	0.0359146435273353	0.143510777222399	0.0359146435273353	0.113435322179235	NA	"prevalence"	23	8
"Krasilnikovozyma"	"pH"	"acidic"	"pHacidic"	4.51220418855421	2.15082717953856	0.035914643527335	0.143510777222399	0.035914643527335	0.113435322179235	NA	"prevalence"	23	8
"Leohumicola"	"pH"	"acidic"	"pHacidic"	-4.5122041885542	2.15082717953856	0.0359146435273354	0.143510777222399	0.0550879370034746	0.155274613067889	NA	"prevalence"	23	15
"Micropeltidaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.51220418855421	2.15082717953856	0.0359146435273348	0.143510777222399	0.0359146435273348	0.113435322179235	NA	"prevalence"	23	8
"Mollisia"	"pH"	"acidic"	"pHacidic"	2.36421748230217	1.11034151929156	0.0332318840074459	0.143510777222399	0.0653594099002074	0.166421757367048	NA	"prevalence"	23	16
"Mortierellomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.51220418855419	2.15082717953856	0.0359146435273358	0.143510777222399	0.0359146435273358	0.113435322179235	NA	"prevalence"	23	8
"Mucor"	"pH"	"acidic"	"pHacidic"	2.36421748230217	1.11034151929156	0.0332318840074458	0.143510777222399	0.0653594099002073	0.166421757367048	NA	"prevalence"	23	16
"Peniophorella"	"pH"	"acidic"	"pHacidic"	4.51220418855421	2.15082717953856	0.0359146435273348	0.143510777222399	0.0359146435273348	0.113435322179235	NA	"prevalence"	23	8
"Pezicula"	"pH"	"acidic"	"pHacidic"	4.38529052648098	2.07086633253366	0.0342079766500792	0.143510777222399	0.0672457676336661	0.168259972693771	NA	"prevalence"	23	16
"Phacidium"	"pH"	"acidic"	"pHacidic"	4.38529052648098	2.07086633253367	0.0342079766500804	0.143510777222399	0.00424190398780205	0.0381779282405624	NA	"prevalence"	23	16
"Piptocephalis"	"pH"	"acidic"	"pHacidic"	2.04773101786087	0.955929323924872	0.0321825061027054	0.143510777222399	0.0633292985063602	0.166421757367048	NA	"prevalence"	23	14
"Pseudoanungitea"	"pH"	"acidic"	"pHacidic"	-2.36421748230217	1.11034151929156	0.0332318840074455	0.143510777222399	0.0653594099002067	0.166421757367048	NA	"prevalence"	23	7
"Ramariopsis"	"pH"	"acidic"	"pHacidic"	2.04773101786088	0.955929323924871	0.0321825061027051	0.143510777222399	0.0633292985063595	0.166421757367048	NA	"prevalence"	23	14
"Rhinocladiella"	"pH"	"acidic"	"pHacidic"	-4.38529052648098	2.07086633253367	0.03420797665008	0.143510777222399	0.03420797665008	0.113435322179235	NA	"prevalence"	23	7
"Septoria"	"pH"	"acidic"	"pHacidic"	-2.36421748230217	1.11034151929156	0.0332318840074457	0.143510777222399	0.0653594099002071	0.166421757367048	NA	"prevalence"	23	7
"Siepmannia"	"pH"	"acidic"	"pHacidic"	4.51220418855421	2.15082717953856	0.035914643527335	0.143510777222399	0.035914643527335	0.113435322179235	NA	"prevalence"	23	8
"Sorocybe"	"pH"	"acidic"	"pHacidic"	4.38529052648098	2.07086633253367	0.0342079766500804	0.143510777222399	0.0672457676336683	0.168259972693771	NA	"prevalence"	23	16
"Spermospora"	"pH"	"acidic"	"pHacidic"	-2.36421748230217	1.11034151929156	0.0332318840074459	0.143510777222399	0.0653594099002075	0.166421757367048	NA	"prevalence"	23	7
"Steinia"	"pH"	"acidic"	"pHacidic"	-4.38529052648098	2.07086633253368	0.0342079766500809	0.143510777222399	0.0342079766500809	0.113435322179235	NA	"prevalence"	23	7
"Thaxterogaster"	"pH"	"acidic"	"pHacidic"	4.38529052648097	2.07086633253368	0.0342079766500812	0.143510777222399	0.0672457676336698	0.168259972693771	NA	"prevalence"	23	16
"Tremellomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.5122041885542	2.15082717953856	0.0359146435273358	0.143510777222399	0.0359146435273358	0.113435322179235	NA	"prevalence"	23	8
"Umbelopsidomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	4.5122041885542	2.15082717953856	0.0359146435273351	0.143510777222399	0.0359146435273351	0.113435322179235	NA	"prevalence"	23	8
"Pleotrichocladium"	"pH"	"acidic"	"pHacidic"	-4.98363504505815	1.90069444967418	0.0363201619795073	0.143946437886129	0.0469500982931982	0.145118485633522	NA	"abundance"	23	14
"Ramophialophora"	"pH"	"acidic"	"pHacidic"	-6.05732479747597	1.0657604672686	0.0362231881907294	0.143946437886129	0.0711342570187579	0.172349136856933	NA	"abundance"	23	4
"Cosmospora"	"pH"	"acidic"	"pHacidic"	-4.66963066553355	1.75870604429059	0.0373324311725158	0.146349671916006	0.0119776014959378	0.0682318091614874	NA	"abundance"	23	13
"Filobasidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.87761737164819	1.79957664015272	0.0373787009630994	0.146349671916006	0.0101794473918395	0.0668604612782187	NA	"abundance"	23	12
"Glomeromycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.1214264755499	1.10945057110007	0.0372473284969823	0.146349671916006	0.0731072935138025	0.172349136856933	NA	"abundance"	23	17
"Hypomyces"	"pH"	"acidic"	"pHacidic"	-3.62024228983023	1.35154152054754	0.0378069050177472	0.147431746073223	0.0741844479684734	0.172349136856933	NA	"abundance"	23	16
"Ceratobasidium"	"pH"	"acidic"	"pHacidic"	-3.62542011639697	1.38121845499262	0.0389004316062231	0.150487327050369	0.0762876196332958	0.173599386409626	NA	"abundance"	23	18
"Lecanoromycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-4.93498492549964	1.24501885276557	0.038840072092506	0.150487327050369	0.0761715929848608	0.173599386409626	NA	"abundance"	23	5
"Rhexocercosporidium"	"pH"	"acidic"	"pHacidic"	-7.39947988789253	0.4297426612533	0.0448317435232406	0.172744535559788	0.0876536018191476	0.198681497456734	NA	"abundance"	23	3
"Stropharia"	"pH"	"acidic"	"pHacidic"	-4.72949921059582	0.193670346476498	0.0453439904501935	0.174027726194221	0.0886319034304399	0.20011421946404	NA	"abundance"	23	3
"Xenochalara"	"pH"	"acidic"	"pHacidic"	1.78449307385347	1.0252933640436	0.0461679719887025	0.176492522838701	0.0902044623398554	0.202872292733216	NA	"abundance"	23	19
"Isthmomyces"	"pH"	"acidic"	"pHacidic"	-3.98185634027757	1.2137723785231	0.0467770796164814	0.178119781598445	0.0913660640555161	0.204688314046854	NA	"abundance"	23	6
"Endogonomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	5.01608322148684	2.27147791650019	0.0471541930137733	0.178854380532711	0.0267781943666343	0.0985846900886283	NA	"abundance"	23	9
"Scytalidium"	"pH"	"acidic"	"pHacidic"	4.82142185287118	2.29593655594157	0.0474479766008661	0.179268425211833	0.0247122910663438	0.0985846900886283	NA	"abundance"	23	11
"Alpinaria"	"pH"	"acidic"	"pHacidic"	-3.45523530014186	1.35039443162481	0.0487625170745193	0.179870883046906	0.0705394254349739	0.172349136856933	NA	"abundance"	23	15
"Gymnostellatospora"	"pH"	"acidic"	"pHacidic"	4.92912456639455	1.21529033322571	0.0487462957807117	0.179870883046906	0.0951163902090827	0.212267465408686	NA	"abundance"	23	4
"Hamatocanthoscypha"	"pH"	"acidic"	"pHacidic"	-6.10770422395035	2.40668432657279	0.0480294893332744	0.179870883046906	0.025821990196536	0.0985846900886283	NA	"abundance"	23	10
"Podospora"	"pH"	"acidic"	"pHacidic"	-4.0362627936462	1.37541502128209	0.0511754748047357	0.179870883046906	0.0997320203879813	0.213899510920747	NA	"abundance"	23	7
"Septoria"	"pH"	"acidic"	"pHacidic"	-6.09319883701969	2.15196431782322	0.0484938185154191	0.179870883046906	0.0653594099002071	0.166421757367048	NA	"abundance"	23	7
"Bacidina"	"pH"	"acidic"	"pHacidic"	-4.02483287733326	2.06533336488933	0.0513244496829772	0.179870883046906	0.0513244496829772	0.15087194468844	NA	"prevalence"	23	6
"Coccomyces"	"pH"	"acidic"	"pHacidic"	4.17235086188429	2.14432232713229	0.0516827769001916	0.179870883046906	0.0516827769001916	0.15087194468844	NA	"prevalence"	23	7
"Gyoerffyella"	"pH"	"acidic"	"pHacidic"	4.17235086188429	2.14432232713229	0.0516827769001916	0.179870883046906	0.0516827769001916	0.15087194468844	NA	"prevalence"	23	7
"Lobulomycetales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-4.17235086188429	2.14432232713229	0.0516827769001916	0.179870883046906	0.00144767354129301	0.018190332757986	NA	"prevalence"	23	16
"Lyomyces"	"pH"	"acidic"	"pHacidic"	-4.02483287733326	2.06533336488933	0.0513244496829774	0.179870883046906	0.0513244496829774	0.15087194468844	NA	"prevalence"	23	6
